CONTAINER_NO,VESSEL,MCHN_ID,MCHN_TP_CD,JOB_TYPE,FULL_EMPTY,BLOCK_BAY,JOB_END_DT
container1223,ship0,TC273,TC,DS-YARDSIDE,F,2G-34,2018-01-31 5:58
container1223,ship0,YT560,YT,DS-MOVE,F,2G-34,2018-01-31 5:57
container1224,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-14,2018-01-31 13:01
container1224,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-14,2018-01-31 12:52
container1224,ship0,YT539,YT,LD-MOVE,M,3.00E-14,2018-01-31 12:59
container1225,ship0,GC101,GC,LD-QUAYSIDE,M,1F-22,2018-01-31 14:25
container1225,ship0,TC261,TC,LD-YARDSIDE,M,1F-22,2018-01-31 14:21
container1225,ship0,YT527,YT,LD-MOVE,M,1F-22,2018-01-31 14:23
container1226,ship0,GC101,GC,LD-QUAYSIDE,M,1C-22,2018-01-31 14:51
container1226,ship0,TC232,TC,LD-YARDSIDE,M,1C-22,2018-01-31 14:44
container1226,ship0,YT504,YT,LD-MOVE,M,1C-22,2018-01-31 14:49
container1227,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-66,2018-01-31 14:44
container1227,ship0,TC256,TC,LD-YARDSIDE,M,3.00E-66,2018-01-31 14:40
container1227,ship0,YT541,YT,LD-MOVE,M,3.00E-66,2018-01-31 14:41
container1228,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-34,2018-01-31 13:59
container1228,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-34,2018-01-31 13:53
container1228,ship0,YT524,YT,LD-MOVE,M,3.00E-34,2018-01-31 13:56
container1229,ship0,GC101,GC,LD-QUAYSIDE,M,1C-22,2018-01-31 14:31
container1229,ship0,TC232,TC,LD-YARDSIDE,M,1C-22,2018-01-31 14:21
container1229,ship0,YT543,YT,LD-MOVE,M,1C-22,2018-01-31 14:28
container1230,ship0,GC101,GC,LD-QUAYSIDE,M,1C-64,2018-01-31 13:28
container1230,ship0,TC232,TC,LD-YARDSIDE,M,1C-64,2018-01-31 13:04
container1230,ship0,YT539,YT,LD-MOVE,M,1C-64,2018-01-31 13:26
container1231,ship0,GC101,GC,LD-QUAYSIDE,M,1D-58,2018-01-31 16:03
container1231,ship0,TC242,TC,LD-YARDSIDE,M,1D-58,2018-01-31 15:53
container1231,ship0,YT514,YT,LD-MOVE,M,1D-58,2018-01-31 16:01
container1232,ship0,GC101,GC,LD-QUAYSIDE,M,2C-68,2018-01-31 12:51
container1232,ship0,TC234,TC,LD-YARDSIDE,M,2C-68,2018-01-31 12:42
container1232,ship0,YT544,YT,LD-MOVE,M,2C-68,2018-01-31 12:48
container1233,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-30,2018-01-31 15:01
container1233,ship0,TC253,TC,LD-YARDSIDE,M,2.00E-30,2018-01-31 14:50
container1233,ship0,YT564,YT,LD-MOVE,M,2.00E-30,2018-01-31 14:59
container1234,ship0,GC101,GC,LD-QUAYSIDE,M,3D-78,2018-01-31 13:56
container1234,ship0,TC246,TC,LD-YARDSIDE,M,3D-78,2018-01-31 13:53
container1234,ship0,YT539,YT,LD-MOVE,M,3D-78,2018-01-31 13:53
container1235,ship0,GC101,GC,LD-QUAYSIDE,M,3D-78,2018-01-31 14:13
container1235,ship0,TC246,TC,LD-YARDSIDE,M,3D-78,2018-01-31 14:10
container1235,ship0,YT543,YT,LD-MOVE,M,3D-78,2018-01-31 14:10
container1236,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-66,2018-01-31 15:59
container1236,ship0,TC254,TC,LD-YARDSIDE,M,2.00E-66,2018-01-31 15:53
container1236,ship0,YT582,YT,LD-MOVE,M,2.00E-66,2018-01-31 15:57
container1237,ship0,GC101,GC,LD-QUAYSIDE,M,3D-30,2018-01-31 12:57
container1237,ship0,TC245,TC,LD-YARDSIDE,M,3D-30,2018-01-31 12:53
container1237,ship0,YT501,YT,LD-MOVE,M,3D-30,2018-01-31 12:55
container1238,ship0,GC101,GC,LD-QUAYSIDE,M,1G-22,2018-01-31 14:48
container1238,ship0,TC271,TC,LD-YARDSIDE,M,1G-22,2018-01-31 14:45
container1238,ship0,YT506,YT,LD-MOVE,M,1G-22,2018-01-31 14:45
container1239,ship0,GC101,GC,LD-QUAYSIDE,M,1D-58,2018-01-31 15:54
container1239,ship0,TC242,TC,LD-YARDSIDE,M,1D-58,2018-01-31 15:50
container1239,ship0,YT506,YT,LD-MOVE,M,1D-58,2018-01-31 15:51
container1240,ship0,GC101,GC,LD-QUAYSIDE,M,2F-22,2018-01-31 14:22
container1240,ship0,TC263,TC,LD-YARDSIDE,M,2F-22,2018-01-31 14:20
container1240,ship0,YT513,YT,LD-MOVE,M,2F-22,2018-01-31 14:21
container1241,ship0,GC101,GC,LD-QUAYSIDE,M,3G-58,2018-01-31 15:43
container1241,ship0,TC275,TC,LD-YARDSIDE,M,3G-58,2018-01-31 15:41
container1241,ship0,YT506,YT,LD-MOVE,M,3G-58,2018-01-31 15:42
container1242,ship0,GC101,GC,LD-QUAYSIDE,M,3G-50,2018-01-31 14:29
container1242,ship0,TC276,TC,LD-YARDSIDE,M,3G-50,2018-01-31 14:26
container1242,ship0,YT519,YT,LD-MOVE,M,3G-50,2018-01-31 14:28
container1243,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-40,2018-01-31 15:34
container1243,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-40,2018-01-31 15:27
container1243,ship0,YT520,YT,LD-MOVE,M,3.00E-40,2018-01-31 15:32
container1244,ship0,GC101,GC,LD-QUAYSIDE,M,1D-22,2018-01-31 15:30
container1244,ship0,TC241,TC,LD-YARDSIDE,M,1D-22,2018-01-31 15:26
container1244,ship0,YT512,YT,LD-MOVE,M,1D-22,2018-01-31 15:28
container1245,ship0,GC101,GC,LD-QUAYSIDE,M,3G-50,2018-01-31 13:32
container1245,ship0,TC276,TC,LD-YARDSIDE,M,3G-50,2018-01-31 13:22
container1245,ship0,YT526,YT,LD-MOVE,M,3G-50,2018-01-31 13:30
container1246,ship0,GC101,GC,LD-QUAYSIDE,M,1G-22,2018-01-31 14:19
container1246,ship0,TC271,TC,LD-YARDSIDE,M,1G-22,2018-01-31 14:14
container1246,ship0,YT539,YT,LD-MOVE,M,1G-22,2018-01-31 14:17
container1247,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-66,2018-01-31 12:57
container1247,ship0,TC254,TC,LD-YARDSIDE,M,2.00E-66,2018-01-31 12:55
container1247,ship0,YT537,YT,LD-MOVE,M,2.00E-66,2018-01-31 12:56
container1248,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-22,2018-01-31 14:14
container1248,ship0,TC253,TC,LD-YARDSIDE,M,2.00E-22,2018-01-31 14:06
container1248,ship0,YT527,YT,LD-MOVE,M,2.00E-22,2018-01-31 14:11
container1249,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-40,2018-01-31 15:06
container1249,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-40,2018-01-31 14:57
container1249,ship0,YT534,YT,LD-MOVE,M,3.00E-40,2018-01-31 15:03
container1250,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-40,2018-01-31 15:28
container1250,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-40,2018-01-31 15:25
container1250,ship0,YT522,YT,LD-MOVE,M,3.00E-40,2018-01-31 15:26
container1251,ship0,GC101,GC,LD-QUAYSIDE,M,3G-62,2018-01-31 14:58
container1251,ship0,TC276,TC,LD-YARDSIDE,M,3G-62,2018-01-31 14:54
container1251,ship0,YT501,YT,LD-MOVE,M,3G-62,2018-01-31 14:56
container1252,ship0,GC101,GC,LD-QUAYSIDE,M,2F-18,2018-01-31 12:48
container1252,ship0,TC263,TC,LD-YARDSIDE,M,2F-18,2018-01-31 12:46
container1252,ship0,YT586,YT,LD-MOVE,M,2F-18,2018-01-31 12:46
container1253,ship0,GC101,GC,LD-QUAYSIDE,M,1F-62,2018-01-31 15:48
container1253,ship0,TC262,TC,LD-YARDSIDE,M,1F-62,2018-01-31 15:43
container1253,ship0,YT543,YT,LD-MOVE,M,1F-62,2018-01-31 15:46
container1254,ship0,GC101,GC,LD-QUAYSIDE,M,1F-22,2018-01-31 13:52
container1254,ship0,TC261,TC,LD-YARDSIDE,M,1F-22,2018-01-31 13:48
container1254,ship0,YT521,YT,LD-MOVE,M,1F-22,2018-01-31 13:50
container1255,ship0,GC101,GC,LD-QUAYSIDE,M,3C-62,2018-01-31 13:36
container1255,ship0,TC236,TC,LD-YARDSIDE,M,3C-62,2018-01-31 13:17
container1255,ship0,YT555,YT,LD-MOVE,M,3C-62,2018-01-31 13:33
container1256,ship0,GC101,GC,LD-QUAYSIDE,M,3C-72,2018-01-31 13:03
container1256,ship0,TC236,TC,LD-YARDSIDE,M,3C-72,2018-01-31 13:00
container1256,ship0,YT544,YT,LD-MOVE,M,3C-72,2018-01-31 13:01
container1257,ship0,GC101,GC,LD-QUAYSIDE,M,2C-30,2018-01-31 13:34
container1257,ship0,TC233,TC,LD-YARDSIDE,M,2C-30,2018-01-31 13:15
container1257,ship0,YT575,YT,LD-MOVE,M,2C-30,2018-01-31 13:32
container1258,ship0,GC101,GC,LD-QUAYSIDE,M,3G-50,2018-01-31 15:32
container1258,ship0,TC275,TC,LD-YARDSIDE,M,3G-50,2018-01-31 15:24
container1258,ship0,YT570,YT,LD-MOVE,M,3G-50,2018-01-31 15:30
container1259,ship0,GC101,GC,LD-QUAYSIDE,M,1F-22,2018-01-31 14:56
container1259,ship0,TC261,TC,LD-YARDSIDE,M,1F-22,2018-01-31 14:48
container1259,ship0,YT544,YT,LD-MOVE,M,1F-22,2018-01-31 14:54
container1260,ship0,GC101,GC,LD-QUAYSIDE,M,2C-30,2018-01-31 14:01
container1260,ship0,TC233,TC,LD-YARDSIDE,M,2C-30,2018-01-31 13:50
container1260,ship0,YT513,YT,LD-MOVE,M,2C-30,2018-01-31 13:58
container1261,ship0,GC101,GC,LD-QUAYSIDE,M,1C-22,2018-01-31 15:23
container1261,ship0,TC232,TC,LD-YARDSIDE,M,1C-22,2018-01-31 15:10
container1261,ship0,YT502,YT,LD-MOVE,M,1C-22,2018-01-31 15:20
container1262,ship0,GC101,GC,LD-QUAYSIDE,M,2C-64,2018-01-31 15:10
container1262,ship0,TC233,TC,LD-YARDSIDE,M,2C-64,2018-01-31 14:56
container1262,ship0,YT537,YT,LD-MOVE,M,2C-64,2018-01-31 15:08
container1263,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-34,2018-01-31 16:01
container1263,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-34,2018-01-31 15:54
container1263,ship0,YT520,YT,LD-MOVE,M,3.00E-34,2018-01-31 15:59
container1264,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-66,2018-01-31 15:15
container1264,ship0,TC256,TC,LD-YARDSIDE,M,3.00E-66,2018-01-31 15:04
container1264,ship0,YT595,YT,LD-MOVE,M,3.00E-66,2018-01-31 15:13
container1265,ship0,GC101,GC,LD-QUAYSIDE,M,2C-68,2018-01-31 12:44
container1265,ship0,TC234,TC,LD-YARDSIDE,M,2C-68,2018-01-31 12:35
container1265,ship0,YT539,YT,LD-MOVE,M,2C-68,2018-01-31 12:42
container1266,ship0,GC101,GC,LD-QUAYSIDE,M,2C-68,2018-01-31 13:05
container1266,ship0,TC234,TC,LD-YARDSIDE,M,2C-68,2018-01-31 12:55
container1266,ship0,YT586,YT,LD-MOVE,M,2C-68,2018-01-31 13:02
container1267,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-30,2018-01-31 14:37
container1267,ship0,TC253,TC,LD-YARDSIDE,M,2.00E-30,2018-01-31 14:26
container1267,ship0,YT520,YT,LD-MOVE,M,2.00E-30,2018-01-31 14:34
container1268,ship0,GC101,GC,LD-QUAYSIDE,M,3D-18,2018-01-31 15:18
container1268,ship0,TC245,TC,LD-YARDSIDE,M,3D-18,2018-01-31 15:14
container1268,ship0,YT542,YT,LD-MOVE,M,3D-18,2018-01-31 15:16
container1269,ship0,GC101,GC,LD-QUAYSIDE,M,1G-22,2018-01-31 15:16
container1269,ship0,TC271,TC,LD-YARDSIDE,M,1G-22,2018-01-31 15:14
container1269,ship0,YT519,YT,LD-MOVE,M,1G-22,2018-01-31 15:15
container1270,ship0,GC101,GC,LD-QUAYSIDE,M,3G-50,2018-01-31 14:03
container1270,ship0,TC275,TC,LD-YARDSIDE,M,3G-50,2018-01-31 13:58
container1270,ship0,YT518,YT,LD-MOVE,M,3G-50,2018-01-31 14:01
container1271,ship0,GC101,GC,LD-QUAYSIDE,M,1F-66,2018-01-31 13:42
container1271,ship0,TC262,TC,LD-YARDSIDE,M,1F-66,2018-01-31 13:39
container1271,ship0,YT521,YT,LD-MOVE,M,1F-66,2018-01-31 13:41
container1272,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-34,2018-01-31 13:30
container1272,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-34,2018-01-31 13:14
container1272,ship0,YT521,YT,LD-MOVE,M,3.00E-34,2018-01-31 13:27
container1273,ship0,GC101,GC,LD-QUAYSIDE,M,2F-32,2018-01-31 15:21
container1273,ship0,TC263,TC,LD-YARDSIDE,M,2F-32,2018-01-31 15:16
container1273,ship0,YT534,YT,LD-MOVE,M,2F-32,2018-01-31 15:19
container1274,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-70,2018-01-31 14:11
container1274,ship0,TC256,TC,LD-YARDSIDE,M,3.00E-70,2018-01-31 14:08
container1274,ship0,YT513,YT,LD-MOVE,M,3.00E-70,2018-01-31 14:09
container1275,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-26,2018-01-31 12:59
container1275,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-26,2018-01-31 12:57
container1275,ship0,YT514,YT,LD-MOVE,M,3.00E-26,2018-01-31 12:58
container1276,ship0,GC101,GC,LD-QUAYSIDE,M,1F-66,2018-01-31 14:42
container1276,ship0,TC262,TC,LD-YARDSIDE,M,1F-66,2018-01-31 14:40
container1276,ship0,YT544,YT,LD-MOVE,M,1F-66,2018-01-31 14:41
container1277,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-34,2018-01-31 14:34
container1277,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-34,2018-01-31 14:30
container1277,ship0,YT518,YT,LD-MOVE,M,3.00E-34,2018-01-31 14:31
container1278,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-78,2018-01-31 13:09
container1278,ship0,TC256,TC,LD-YARDSIDE,M,3.00E-78,2018-01-31 13:07
container1278,ship0,YT501,YT,LD-MOVE,M,3.00E-78,2018-01-31 13:07
container1279,ship0,GC101,GC,LD-QUAYSIDE,M,3G-66,2018-01-31 14:18
container1279,ship0,TC276,TC,LD-YARDSIDE,M,3G-66,2018-01-31 14:15
container1279,ship0,YT518,YT,LD-MOVE,M,3G-66,2018-01-31 14:16
container1280,ship0,GC101,GC,LD-QUAYSIDE,M,1C-64,2018-01-31 13:57
container1280,ship0,TC232,TC,LD-YARDSIDE,M,1C-64,2018-01-31 13:47
container1280,ship0,YT501,YT,LD-MOVE,M,1C-64,2018-01-31 13:55
container1281,ship0,GC101,GC,LD-QUAYSIDE,M,1F-22,2018-01-31 13:26
container1281,ship0,TC261,TC,LD-YARDSIDE,M,1F-22,2018-01-31 13:11
container1281,ship0,YT524,YT,LD-MOVE,M,1F-22,2018-01-31 13:24
container1282,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-66,2018-01-31 13:07
container1282,ship0,TC254,TC,LD-YARDSIDE,M,2.00E-66,2018-01-31 13:03
container1282,ship0,YT503,YT,LD-MOVE,M,2.00E-66,2018-01-31 13:04
container1283,ship0,GC101,GC,LD-QUAYSIDE,M,2F-32,2018-01-31 14:49
container1283,ship0,TC263,TC,LD-YARDSIDE,M,2F-32,2018-01-31 14:46
container1283,ship0,YT542,YT,LD-MOVE,M,2F-32,2018-01-31 14:47
container1284,ship0,GC101,GC,LD-QUAYSIDE,M,3G-50,2018-01-31 15:04
container1284,ship0,TC276,TC,LD-YARDSIDE,M,3G-50,2018-01-31 14:56
container1284,ship0,YT527,YT,LD-MOVE,M,3G-50,2018-01-31 15:01
container1285,ship0,GC101,GC,LD-QUAYSIDE,M,1F-66,2018-01-31 15:14
container1285,ship0,TC262,TC,LD-YARDSIDE,M,1F-66,2018-01-31 15:08
container1285,ship0,YT512,YT,LD-MOVE,M,1F-66,2018-01-31 15:11
container1286,ship0,GC101,GC,LD-QUAYSIDE,M,3C-30,2018-01-31 14:39
container1286,ship0,TC236,TC,LD-YARDSIDE,M,3C-30,2018-01-31 14:35
container1286,ship0,YT575,YT,LD-MOVE,M,3C-30,2018-01-31 14:37
container1287,ship0,GC101,GC,LD-QUAYSIDE,M,3C-72,2018-01-31 12:53
container1287,ship0,TC236,TC,LD-YARDSIDE,M,3C-72,2018-01-31 12:50
container1287,ship0,YT503,YT,LD-MOVE,M,3C-72,2018-01-31 12:51
container1288,ship0,GC101,GC,LD-QUAYSIDE,M,3C-62,2018-01-31 14:02
container1288,ship0,TC236,TC,LD-YARDSIDE,M,3C-62,2018-01-31 13:59
container1288,ship0,YT520,YT,LD-MOVE,M,3C-62,2018-01-31 13:59
container1289,ship0,GC101,GC,LD-QUAYSIDE,M,1F-62,2018-01-31 13:39
container1289,ship0,TC262,TC,LD-YARDSIDE,M,1F-62,2018-01-31 13:27
container1289,ship0,YT582,YT,LD-MOVE,M,1F-62,2018-01-31 13:36
container1290,ship0,GC101,GC,LD-QUAYSIDE,M,3C-62,2018-01-31 15:36
container1290,ship0,TC236,TC,LD-YARDSIDE,M,3C-62,2018-01-31 15:32
container1290,ship0,YT534,YT,LD-MOVE,M,3C-62,2018-01-31 15:33
container1291,ship0,GC101,GC,LD-QUAYSIDE,M,1F-62,2018-01-31 15:47
container1291,ship0,TC262,TC,LD-YARDSIDE,M,1F-62,2018-01-31 15:45
container1291,ship0,YT514,YT,LD-MOVE,M,1F-62,2018-01-31 15:45
container1292,ship0,GC101,GC,LD-QUAYSIDE,M,2F-22,2018-01-31 15:50
container1292,ship0,TC263,TC,LD-YARDSIDE,M,2F-22,2018-01-31 15:47
container1292,ship0,YT539,YT,LD-MOVE,M,2F-22,2018-01-31 15:47
container1293,ship0,GC101,GC,LD-QUAYSIDE,M,3G-62,2018-01-31 15:20
container1293,ship0,TC276,TC,LD-YARDSIDE,M,3G-62,2018-01-31 15:13
container1293,ship0,YT539,YT,LD-MOVE,M,3G-62,2018-01-31 15:18
container1294,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-66,2018-01-31 12:44
container1294,ship0,TC254,TC,LD-YARDSIDE,M,2.00E-66,2018-01-31 12:40
container1294,ship0,YT524,YT,LD-MOVE,M,2.00E-66,2018-01-31 12:42
container1295,ship0,GC101,GC,LD-QUAYSIDE,M,1D-58,2018-01-31 15:27
container1295,ship0,TC242,TC,LD-YARDSIDE,M,1D-58,2018-01-31 15:24
container1295,ship0,YT517,YT,LD-MOVE,M,1D-58,2018-01-31 15:26
container1296,ship0,GC101,GC,LD-QUAYSIDE,M,2C-24,2018-01-31 14:39
container1296,ship0,TC233,TC,LD-YARDSIDE,M,2C-24,2018-01-31 14:31
container1296,ship0,YT542,YT,LD-MOVE,M,2C-24,2018-01-31 14:37
container1297,ship0,GC101,GC,LD-QUAYSIDE,M,1C-22,2018-01-31 13:22
container1297,ship0,TC231,TC,LD-YARDSIDE,M,1C-22,2018-01-31 13:04
container1297,ship0,YT542,YT,LD-MOVE,M,1C-22,2018-01-31 13:20
container1298,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-66,2018-01-31 15:52
container1298,ship0,TC254,TC,LD-YARDSIDE,M,2.00E-66,2018-01-31 15:45
container1298,ship0,YT533,YT,LD-MOVE,M,2.00E-66,2018-01-31 15:49
container1299,ship0,GC101,GC,LD-QUAYSIDE,M,3D-78,2018-01-31 14:42
container1299,ship0,TC246,TC,LD-YARDSIDE,M,3D-78,2018-01-31 14:38
container1299,ship0,YT531,YT,LD-MOVE,M,3D-78,2018-01-31 14:40
container1300,ship0,GC101,GC,LD-QUAYSIDE,M,3D-30,2018-01-31 13:40
container1300,ship0,TC245,TC,LD-YARDSIDE,M,3D-30,2018-01-31 13:38
container1300,ship0,YT586,YT,LD-MOVE,M,3D-30,2018-01-31 13:39
container1301,ship0,GC101,GC,LD-QUAYSIDE,M,3D-78,2018-01-31 15:38
container1301,ship0,TC246,TC,LD-YARDSIDE,M,3D-78,2018-01-31 15:33
container1301,ship0,YT533,YT,LD-MOVE,M,3D-78,2018-01-31 15:35
container1302,ship0,GC101,GC,LD-QUAYSIDE,M,2D-68,2018-01-31 14:35
container1302,ship0,TC244,TC,LD-YARDSIDE,M,2D-68,2018-01-31 14:30
container1302,ship0,YT535,YT,LD-MOVE,M,2D-68,2018-01-31 14:33
container1303,ship0,GC101,GC,LD-QUAYSIDE,M,1F-26,2018-01-31 14:07
container1303,ship0,TC261,TC,LD-YARDSIDE,M,1F-26,2018-01-31 14:04
container1303,ship0,YT539,YT,LD-MOVE,M,1F-26,2018-01-31 14:05
container1304,ship0,GC101,GC,LD-QUAYSIDE,M,3C-30,2018-01-31 15:08
container1304,ship0,TC236,TC,LD-YARDSIDE,M,3C-30,2018-01-31 15:01
container1304,ship0,YT596,YT,LD-MOVE,M,3C-30,2018-01-31 15:06
container1305,ship0,GC101,GC,LD-QUAYSIDE,M,2F-22,2018-01-31 13:46
container1305,ship0,TC263,TC,LD-YARDSIDE,M,2F-22,2018-01-31 13:43
container1305,ship0,YT508,YT,LD-MOVE,M,2F-22,2018-01-31 13:44
container1306,ship0,GC101,GC,LD-QUAYSIDE,M,1D-18,2018-01-31 14:51
container1306,ship0,TC241,TC,LD-YARDSIDE,M,1D-18,2018-01-31 14:48
container1306,ship0,YT541,YT,LD-MOVE,M,1D-18,2018-01-31 14:50
container1307,ship0,GC101,GC,LD-QUAYSIDE,M,2F-66,2018-01-31 14:47
container1307,ship0,TC264,TC,LD-YARDSIDE,M,2F-66,2018-01-31 14:38
container1307,ship0,YT535,YT,LD-MOVE,M,2F-66,2018-01-31 14:44
container1308,ship0,GC101,GC,LD-QUAYSIDE,M,1G-22,2018-01-31 13:49
container1308,ship0,TC271,TC,LD-YARDSIDE,M,1G-22,2018-01-31 13:46
container1308,ship0,YT513,YT,LD-MOVE,M,1G-22,2018-01-31 13:47
container1309,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-40,2018-01-31 15:56
container1309,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-40,2018-01-31 15:50
container1309,ship0,YT524,YT,LD-MOVE,M,3.00E-40,2018-01-31 15:53
container1310,ship0,GC101,GC,LD-QUAYSIDE,M,3G-66,2018-01-31 13:50
container1310,ship0,TC276,TC,LD-YARDSIDE,M,3G-66,2018-01-31 13:47
container1310,ship0,YT555,YT,LD-MOVE,M,3G-66,2018-01-31 13:48
container1311,ship0,GC101,GC,LD-QUAYSIDE,M,1C-64,2018-01-31 14:32
container1311,ship0,TC232,TC,LD-YARDSIDE,M,1C-64,2018-01-31 14:24
container1311,ship0,YT544,YT,LD-MOVE,M,1C-64,2018-01-31 14:30
container1312,ship0,GC101,GC,LD-QUAYSIDE,M,3D-78,2018-01-31 15:12
container1312,ship0,TC246,TC,LD-YARDSIDE,M,3D-78,2018-01-31 15:06
container1312,ship0,YT526,YT,LD-MOVE,M,3D-78,2018-01-31 15:10
container1313,ship0,GC101,GC,LD-QUAYSIDE,M,3C-72,2018-01-31 12:39
container1313,ship0,TC236,TC,LD-YARDSIDE,M,3C-72,2018-01-31 12:36
container1313,ship0,YT501,YT,LD-MOVE,M,3C-72,2018-01-31 12:38
container1314,ship0,GC101,GC,LD-QUAYSIDE,M,1F-66,2018-01-31 14:15
container1314,ship0,TC262,TC,LD-YARDSIDE,M,1F-66,2018-01-31 14:08
container1314,ship0,YT524,YT,LD-MOVE,M,1F-66,2018-01-31 14:13
container1315,ship0,GC101,GC,LD-QUAYSIDE,M,2F-66,2018-01-31 14:17
container1315,ship0,TC264,TC,LD-YARDSIDE,M,2F-66,2018-01-31 14:02
container1315,ship0,YT544,YT,LD-MOVE,M,2F-66,2018-01-31 14:14
container1316,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-70,2018-01-31 15:42
container1316,ship0,TC256,TC,LD-YARDSIDE,M,3.00E-70,2018-01-31 15:38
container1316,ship0,YT517,YT,LD-MOVE,M,3.00E-70,2018-01-31 15:40
container1317,ship0,GC101,GC,LD-QUAYSIDE,M,1C-22,2018-01-31 13:47
container1317,ship0,TC232,TC,LD-YARDSIDE,M,1C-22,2018-01-31 13:40
container1317,ship0,YT582,YT,LD-MOVE,M,1C-22,2018-01-31 13:44
container1318,ship0,GC101,GC,LD-QUAYSIDE,M,1G-62,2018-01-31 15:45
container1318,ship0,TC272,TC,LD-YARDSIDE,M,1G-62,2018-01-31 15:37
container1318,ship0,YT520,YT,LD-MOVE,M,1G-62,2018-01-31 15:43
container1319,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-70,2018-01-31 13:53
container1319,ship0,TC256,TC,LD-YARDSIDE,M,3.00E-70,2018-01-31 13:50
container1319,ship0,YT527,YT,LD-MOVE,M,3.00E-70,2018-01-31 13:50
container1320,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-66,2018-01-31 12:46
container1320,ship0,TC254,TC,LD-YARDSIDE,M,2.00E-66,2018-01-31 12:44
container1320,ship0,YT537,YT,LD-MOVE,M,2.00E-66,2018-01-31 12:44
container1321,ship0,GC101,GC,LD-QUAYSIDE,M,3.00E-66,2018-01-31 13:09
container1321,ship0,TC256,TC,LD-YARDSIDE,M,3.00E-66,2018-01-31 13:05
container1321,ship0,YT575,YT,LD-MOVE,M,3.00E-66,2018-01-31 13:06
container1322,ship0,GC101,GC,LD-QUAYSIDE,M,2D-68,2018-01-31 15:07
container1322,ship0,TC244,TC,LD-YARDSIDE,M,2D-68,2018-01-31 14:58
container1322,ship0,YT502,YT,LD-MOVE,M,2D-68,2018-01-31 15:05
container1323,ship0,GC101,GC,LD-QUAYSIDE,M,2.00E-22,2018-01-31 13:37
container1323,ship0,TC253,TC,LD-YARDSIDE,M,2.00E-22,2018-01-31 13:11
container1323,ship0,YT513,YT,LD-MOVE,M,2.00E-22,2018-01-31 13:35
container1324,ship0,GC101,GC,LD-QUAYSIDE,M,3G-50,2018-01-31 17:49
container1324,ship0,TC275,TC,LD-YARDSIDE,M,3G-50,2018-01-31 17:46
container1324,ship0,YT503,YT,LD-MOVE,M,3G-50,2018-01-31 17:48
container1325,ship0,GC101,GC,LD-QUAYSIDE,M,2F-22,2018-01-31 17:46
container1325,ship0,TC263,TC,LD-YARDSIDE,M,2F-22,2018-01-31 17:43
container1325,ship0,YT520,YT,LD-MOVE,M,2F-22,2018-01-31 17:43
container1326,ship0,GC107,GC,LD-QUAYSIDE,M,2.00E-22,2018-01-31 18:51
container1326,ship0,TC253,TC,LD-YARDSIDE,M,2.00E-22,2018-01-31 18:42
container1326,ship0,YT543,YT,LD-MOVE,M,2.00E-22,2018-01-31 18:48
container1327,ship0,GC107,GC,LD-QUAYSIDE,M,2.00E-22,2018-01-31 18:31
container1327,ship0,TC253,TC,LD-YARDSIDE,M,2.00E-22,2018-01-31 18:20
container1327,ship0,YT532,YT,LD-MOVE,M,2.00E-22,2018-01-31 18:29
container1328,ship0,GC107,GC,LD-QUAYSIDE,M,3.00E-14,2018-01-31 18:25
container1328,ship0,TC255,TC,LD-YARDSIDE,M,3.00E-14,2018-01-31 18:15
container1328,ship0,YT543,YT,LD-MOVE,M,3.00E-14,2018-01-31 18:22
